"","class","shippable","trans_elapsed_secs_d","time_delta","amount_delta","diff_avg_trans_amount_y","trans_count_d","trans_count_ratio_y","trans_total_y","notShippable_total_y","nonShippable_ratio_y","account_age","mean_time_delta_d","time_from_refDate","cust_ip_count_y","trans_card2_ratio_y","source_H","source_E","bill_loc_T","bill_loc_U","isWeekDay","spring","summer","fall","winter","bhours"
"3204","0",0,0.3262495,-0.182725,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3413316,-0.3208983,0.2590775,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"3205","0",0,0.06796955,-0.2036412,-0.2669266,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3089039,0.2253314,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"3206","0",0,-0.22206897379249,-0.226430377624851,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.375359854336671,-1.08825804461388,-0.0890117975074001,1,0,1,0,0,1,0,1,0,0,1
"3207","0",0,0.9893131,-0.2211233,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.04343376,0.9787722,-0.0890118,1,0,1,0,0,0,0,0,0,0,0
"3208","0",1,-0.397293393123764,-0.152755680830969,-0.683621365438557,-0.828163923688472,0.68548216510379,1,0.0477190019421956,-0.169360192417493,0.113950838352596,3.12700476582471,-0.258020015029015,-0.926027270754825,-0.0890117975074001,2,0,1,0,1,1,0,0,1,0,1
"3209","0",0,0.474755322626168,-0.204265532402963,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.317844623769849,-0.526237717380611,-0.0890117975074001,1,0,1,0,0,1,0,1,0,0,1
"3210","0",0,0.3555917,-0.2311131,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,-0.006873398,1.765494,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"3211","0",1,0.9507195,-0.115294,-0.1139097,2.181906e-19,-0.198512,1,-0.0989348,-0.2417568,0,1.517544,0.1040611,1.967726,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"3212","0",0,-0.3154806,-0.2354836,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4509873,0.05683361,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"3213","0",0,0.453214732070077,0.0882479883422395,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,0.0138309156204067,-0.791089507307935,-0.0890117975074001,1,0,1,0,0,0,0,0,0,1,1
"3214","0",0,0.3729208,-0.2005194,-0.1110636,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,5.971189,-0.4526163,0.8714508,-0.0890118,1,1,0,0,1,0,0,0,0,1,1
