"","class","shippable","trans_elapsed_secs_d","time_delta","amount_delta","diff_avg_trans_amount_y","trans_count_d","trans_count_ratio_y","trans_total_y","notShippable_total_y","nonShippable_ratio_y","account_age","mean_time_delta_d","time_from_refDate","cust_ip_count_y","trans_card2_ratio_y","source_H","source_E","bill_loc_T","bill_loc_U","isWeekDay","spring","summer","fall","winter","bhours"
"61","0",0,1.03488,-0.2248695,-0.6778456,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3801655,0.5853418,-0.0890118,1,0,1,0,0,1,0,1,0,0,0
"62","0",0,1.608329,0.1915799,-0.6927455,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,-0.3456531,0.4744444,1.8592,-0.0890118,1,0,0,0,1,1,0,0,1,0,0
"63","0",1,0.250995534189343,-0.236107986102014,0.430857238762213,2.18190576893974e-19,-0.198511962336195,1,0.0304863009627506,-0.241756803005203,0,0.480376420481571,-0.424692013206552,-1.09119844197465,-0.0890117975074001,1,0,1,1,0,0,0,1,0,0,1
"64","0",0,0.6762841,-0.2311131,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4048369,0.7000675,-0.0890118,1,0,1,0,0,0,0,1,0,0,0
"65","0",0,-0.3304623,-0.2120701,-0.1508246,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4536709,-0.4805173,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"66","0",0,0.376303777328139,-0.102494552933447,-0.338998531316988,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,0.536812376128081,-1.38356880248,-0.0890117975074001,1,0,1,0,0,1,0,0,0,1,1
"67","0",0,0.496503,-0.1796032,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,0.2624402,2.168158,-0.0890118,1,0,1,0,0,0,1,0,0,0,1
"68","0",0,0.5842533,-0.1927148,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,0.07995895,1.826789,-0.0890118,1,0,1,0,0,1,0,1,0,0,0
"69","0",0,0.1385288,-0.06940338,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,0.2204485,2.169597,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"70","0",1,-0.597441380374105,-0.0306929416512739,0.961226506917244,2.18190576893974e-19,-0.198511962336195,1,0.653911496940225,-0.241756803005203,0,0.465559746749769,-0.369210976918565,-0.821977216749716,-0.0890117975074001,1,1,0,0,1,0,0,0,0,1,1
"71","0",0,0.3303229,0.03111888,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.02506641,-0.1282399,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"72","0",0,0.8586887,-0.1034311,-0.2345319,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2225159,0.1780763,-0.0890118,1,0,1,0,0,1,0,0,1,0,0
"73","0",0,0.6819454,-0.2020803,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4933313,0.5913748,-0.0890118,1,0,1,0,0,0,0,1,0,0,0
"74","0",0,0.8541321,-0.2064508,-0.0001514989,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,-0.1326635,-0.5675515,-0.3347774,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"75","0",0,-0.425668978760153,-0.200831542298163,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.271320424694265,-0.169360192417493,1,-0.345653140066393,-0.25750553030198,-1.48634514144016,-0.0890117975074001,1,0,1,0,0,0,0,0,1,0,1
"76","0",0,0.840047837473202,-0.223620749357288,-0.360092763573154,1.93954140087108,1.56947629254377,0.75,1.15395289849004,-0.169360192417493,0.0279820914614647,0.593970919092053,-0.0837866991298708,-1.23954488020138,-0.0890117975074001,4,0,1,0,0,0,1,0,0,0,0
"77","0",0,-1.128362,-0.1836616,-0.2094197,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,-0.3326886,-0.4600813,0.1959372,-0.0890118,1,1,0,0,1,0,0,0,1,0,1
"78","0",0,-1.031498,-0.2039534,-0.0001514989,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,0.6797842,-0.5378856,0.5434771,-0.0890118,1,1,0,0,0,1,1,0,0,0,1
"79","0",0,0.7149467,-0.225806,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3388664,-0.4863726,-0.0890118,1,0,1,0,0,1,0,1,0,0,0
