"","class","shippable","trans_elapsed_secs_d","time_delta","amount_delta","diff_avg_trans_amount_y","trans_count_d","trans_count_ratio_y","trans_total_y","notShippable_total_y","nonShippable_ratio_y","account_age","mean_time_delta_d","time_from_refDate","cust_ip_count_y","trans_card2_ratio_y","source_H","source_E","bill_loc_T","bill_loc_U","isWeekDay","spring","summer","fall","winter","bhours"
"11096","0",0,-0.2726065,0.09823778,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1566923,0.1364516,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11097","0",0,0.7502954,-0.2158162,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4056772,0.6618139,-0.0890118,1,0,1,0,0,1,0,1,0,0,0
"11098","0",0,-0.06755666,-0.1090504,-0.3566608,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.339487,0.4625866,-0.0890118,1,0,1,0,0,0,1,0,0,0,1
"11099","0",0,0.5976472,-0.2126944,-0.4941081,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.08001282,0.9771408,-0.0890118,1,0,1,0,0,0,0,0,0,0,0
"11100","0",0,0.005349953,-0.1942757,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3241603,-0.4605293,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11101","0",0,-0.1582066,-0.1465121,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.2685055,-0.8800388,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11102","0",0,0.5393771,-0.1315274,-0.48557,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4187578,0.6556362,-0.0890118,1,0,1,0,0,0,0,1,0,0,0
"11103","0",0,0.2339426,-0.2064508,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2641132,-0.2354279,-0.0890118,1,0,1,0,0,1,0,0,0,1,1
"11104","0",0,0.8172645,-0.2020803,-0.0001514989,0.8904988,2.45347,1,0.4496395,-0.09696358,0.1076923,-0.3456531,-0.1900104,-0.9747045,0.7824253,4,0,1,0,0,1,0,1,0,0,0
"11105","0",0,-0.6827753,-0.2351714,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4525441,0.08582651,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11107","0",0,0.1539938,-0.196461,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.1330903,-1.375971,-0.0890118,1,0,1,0,0,1,0,0,0,1,1
"11108","0",0,0.1364576,-0.1955245,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.06096243,-1.608673,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11109","0",0,-0.4007454,-0.2304887,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.244193,0.8819686,-0.0890118,1,0,1,0,0,0,0,0,0,1,1
"11111","0",1,0.4133784,-0.1565019,0.279933,-0.5842371,0.6854822,1,0.001003142,-0.1383331,0.1870557,-0.3456531,1.619033,2.025762,0.2014672,0.5,0,1,0,0,1,0,0,0,1,1
"11112","0",0,0.1162978,-0.1908418,-0.0001514989,0.789401,0.6854822,1,0.03470655,-0.1693602,0.1182233,-0.3456531,-0.3251316,-1.342301,-0.0890118,2,0,1,0,0,1,0,0,0,1,1
"11113","0",0,0.2421584,-0.2336105,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2414959,-1.622424,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11114","0",0,0.2447819,-0.118728,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3241603,-0.4604679,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11116","0",0,-0.2492709,-0.1855347,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4111122,-0.9397674,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"11118","0",0,-0.2138532,-0.2002072,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1705029,-1.636319,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"11119","0",0,-0.04277117,-0.2320496,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1447363,0.3263426,-0.0890118,1,0,1,0,0,1,0,0,0,1,1
"11120","0",0,0.9161993,-0.2317375,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4260533,0.6664492,-0.0890118,1,0,1,0,0,0,0,1,0,0,0
"11123","0",0,0.4113763,-0.2064508,-0.3581675,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3261493,-0.2598768,-0.0890118,1,0,1,0,0,1,0,0,0,1,1
"11126","0",0,0.8734634,-0.2145675,-0.5022277,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.182628,0.8685175,-0.0890118,1,0,1,0,0,1,0,0,0,1,0
"11127","0",0,0.9958029,-0.2048899,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3316546,0.4108088,-0.0890118,1,0,1,0,0,0,0,0,0,0,0
"11129","0",0,-0.04870864,-0.1970854,-0.7294092,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.05038379,-1.477063,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"11130","0",0,-0.1191988,0.02706053,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.195885,-1.325522,-0.0890118,1,0,1,0,0,0,0,0,0,1,1
"11131","0",0,0.4837306,-0.1936514,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3881684,-0.4711229,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11132","0",0,-0.4355417,-0.03006858,-0.2638294,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,-0.1989602,2.161795,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"11133","0",1,1.007333,0.008641854,-0.07448356,2.181906e-19,-0.198512,1,-0.1365654,-0.2417568,0,-0.3456531,0.6394364,1.987642,-0.0890118,1,0,1,0,1,1,0,0,0,1,0
"11135","0",0,-0.3660872,-0.1727353,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.09030957,-1.484799,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11136","0",0,0.2793021,-0.1405806,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.5152513,0.3386725,-0.0890118,1,0,1,0,0,1,0,0,0,1,1
"11138","0",0,0.5225312,-0.1902174,-0.0001514989,1.017962,0.6854822,1,0.1114331,0.5059968,1,-0.3456531,-0.1110229,-0.3777278,-0.0890118,2,0,1,0,0,1,0,0,1,0,1
"11139","0",0,0.5225312,-0.182725,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,-0.148338,2.013543,-0.0890118,1,0,1,0,0,1,0,0,0,1,1
"11140","0",1,0.8490231,-0.2276791,0.2969256,-0.6196824,0.6854822,1,-0.02226687,-0.1693602,0.1414427,-0.3456531,-0.3741792,-0.5230799,0.2014672,2,0,1,0,1,0,0,1,0,0,0
"11141","0",0,-0.2003213,-0.2283035,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1505327,-1.562832,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"11142","0",0,0.2650107,-0.203329,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1853318,-0.00425354,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"11143","0",0,0.246577,-0.2267426,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1903983,-0.863095,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11144","0",0,-0.04974425,-0.2367323,-0.1508246,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.5675515,-0.3350094,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11146","0",0,0.5315755,-0.2217477,-1.594273,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3651022,-1.095719,-0.0890118,1,0,1,0,0,1,0,1,0,0,0
"11148","0",0,0.2750906,-0.22924,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3555546,-1.054451,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11149","0",0,-0.7709398,3.369894,-0.2475065,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3819227,-1.002668,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11150","0",0,0.5107944,-0.1646186,-0.0001514989,2.181906e-19,0.6854822,1,-0.1951214,-0.03490934,1,-0.3456531,0.07995895,1.82677,-0.0890118,2,0,1,0,0,1,0,1,0,0,1
"11151","0",0,0.7932385,-0.1561897,0.5107977,-1.065805,0.6854822,1,0.1274935,0.5343349,1,-0.3456531,-0.4257514,0.006598349,0.2014672,2,0,1,0,1,1,1,0,0,0,0
"11152","0",1,0.3696759,-0.2186259,0.5396767,-1.126045,0.6854822,1,0.1477156,-0.1693602,0.08918334,-0.3456531,-0.175924,-0.0134121,0.2014672,2,0,1,0,1,1,1,0,0,0,1
"11153","0",0,-0.1816804,-0.1262203,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2123345,-1.619471,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11155","0",0,0.9322167,-0.1902174,-0.3600928,0.7506381,0.6854822,1,0.02169411,-0.1693602,0.1228286,-0.3456531,0.8772464,0.908336,0.2014672,2,0,1,0,0,1,0,0,0,1,0
"11156","0",1,0.599028,-0.2229964,0.1922915,-0.4014229,0.6854822,1,-0.09553515,-0.1693602,0.1892403,-0.3456531,-0.1900104,-0.9747605,0.2014672,2,0,1,0,1,1,0,1,0,0,0
"11157","0",0,0.07653056,-0.1983341,0.7611661,2.181906e-19,-0.198512,1,0.2617796,0.7712786,1,0.05254497,-0.2172462,-0.98408,-0.0890118,1,0,1,0,1,0,0,1,0,0,1
"11159","0",0,0.402263,-0.2339227,-0.3600091,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3034311,0.7474552,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11160","0",0,-0.5761079,-0.232674,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4076283,-1.097534,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11161","0",0,-0.03407209,-0.1989585,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2609519,0.7840849,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"11162","0",0,0.1733942,-0.2329862,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3606162,-0.9718079,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"11164","0",0,-0.5299199,-0.2064508,-0.2732883,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2575055,-1.486372,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"11165","0",0,0.3007736,-0.1783545,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.5061039,0.3340853,-0.0890118,1,0,1,0,0,0,0,0,0,1,1
"11166","0",0,0.3872122,-0.1268447,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.01261919,-1.478482,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11167","0",0,0.2715005,-0.217065,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2755428,-0.9013612,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11168","0",0,0.1327294,-0.196461,-0.0001514989,1.270561,1.569476,1,0.4505187,-0.09696358,0.1075682,-0.3456531,0.7059096,-0.1803414,0.2014672,3,0,1,0,0,0,0,0,0,1,1
"11170","0",0,0.6303723,-0.2023924,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3890115,0.2178212,-0.0890118,1,0,1,0,0,0,0,0,1,0,0
"11171","0",0,0.3243164,-0.1558775,-0.1843075,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2179687,-0.8523587,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11174","0",0,0.5415864,-0.2348593,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4611451,0.0249046,-0.0890118,1,0,1,0,0,0,0,1,0,0,0
"11177","0",0,0.3550393,-0.08064189,-0.179871,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.08039717,0.2544922,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11178","0",0,-0.210125,-0.2354836,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2341745,-0.106946,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"11179","0",0,0.5277093,-0.2239329,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4018613,-1.026829,-0.0890118,1,0,1,0,0,0,0,1,0,0,0
"11180","0",0,0.3931496,0.1765952,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,1.033205,-0.1695582,-0.0890118,1,0,1,0,0,0,0,0,0,0,1
"11181","0",0,0.7174322,-0.2005194,-0.0001514989,1.017962,0.6854822,1,0.1114331,0.5059968,1,-0.3456531,-0.28505,-0.4021723,-0.0890118,2,0,1,0,0,1,0,0,1,0,0
"11182","0",0,0.3166529,-0.2226842,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3576249,-0.0593528,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"11184","0",0,0.2257268,-0.2123822,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.03122499,-1.579563,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11185","0",0,-0.02488972,-0.196461,-0.0001514989,2.181906e-19,0.6854822,1,-0.2302902,-0.09696358,1,-0.3456531,-0.3255354,0.1043662,-0.0890118,2,0,1,0,0,1,0,1,0,0,1
"11186","0",0,-0.7188834,0.7937769,-1.172053,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,0.1142451,1.83564,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"11187","0",0,0.4474844,-0.2323618,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,1.415062,-0.3417421,-1.115642,-0.0890118,1,0,1,1,0,1,1,0,0,0,1
"11188","0",0,-0.1796092,-0.2236207,-0.0001514989,2.181906e-19,0.6854822,1,-0.2302902,-0.09696358,1,-0.3456531,-0.1554528,-1.58426,-0.0890118,2,0,1,0,0,0,0,1,0,0,1
"11189","0",0,-0.4095826,-0.2005194,-0.0001514989,2.181906e-19,0.6854822,1,-0.2302902,-0.09696358,1,-0.3456531,-0.3231645,0.5497603,0.2014672,2,0,1,0,0,0,1,0,0,0,1
"11191","0",0,0.3591818,-0.2145675,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.3839101,-0.6808886,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"11194","0",0,-0.3455822,-0.1758571,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,-0.06994346,1.791339,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"11195","0",0,0.03393266,-0.2055143,-0.0001514989,0.2572552,1.569476,1,-0.05972161,-0.09696358,0.324826,-0.3456531,-0.1454194,0.2314463,0.4919462,0.75,0,1,0,0,1,0,0,1,0,1
"11196","0",0,0.6431447,-0.2048899,0.5107977,-1.065805,0.6854822,1,0.1274935,0.5343349,1,4.491991,-0.3926675,-1.066603,0.2014672,2,0,1,0,1,1,0,1,0,0,0
"11197","0",0,-0.0175024,-0.08938295,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.489861,-1.085144,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11198","0",0,0.05920143,-0.2301765,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.03122499,-1.579606,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11199","0",0,-0.2262114,-0.2214355,-0.2275842,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4373484,0.6539088,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11200","0",0,-0.03089623,-0.2273669,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.5787991,0.01097955,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"11201","0",0,1.07299,-0.1908418,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4146575,0.04953544,-0.0890118,1,0,1,0,0,1,0,1,0,0,0
"11202","0",0,0.4721318,-0.01945443,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3752649,0.6464335,-0.0890118,1,0,1,0,0,0,0,1,0,0,1
"11203","0",0,-0.420491,-0.1761692,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4262241,-1.46338,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11205","0",0,-0.3306004,-0.1265325,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,1.101442,-0.07011323,0.6431657,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11206","0",0,0.6715203,-0.1156062,-0.271949,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1188196,-0.561398,-0.0890118,1,0,1,0,0,1,1,0,0,0,0
"11207","0",0,-0.5480775,-0.2242451,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.260524,-1.019451,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11208","0",0,0.3072634,-0.215504,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.4652055,0.2606036,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"11209","0",0,-0.1550998,-0.2045777,-0.0001514989,0.2211696,1.569476,1,-0.02513898,-0.03490934,0.4081633,-0.3456531,1.42135,1.702596,0.4919462,0.75,0,1,0,0,1,0,1,0,0,1
"11211","0",0,0.2584519,-0.2245573,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1018255,-1.50454,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11213","0",0,0.3172052,-0.1983341,-0.0001514989,0.3984546,0.6854822,1,-0.0965316,-0.1693602,0.1901141,0.889687,-0.333328,-0.0761926,0.2014672,2,0,1,0,0,1,1,0,0,0,1
"11214","0",0,0.5982685,-0.1830372,-0.7223778,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.1712118,0.4887828,-0.0890118,1,0,1,0,0,1,1,0,0,0,0
"11216","0",0,0.6046893,-0.215504,-0.1951894,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.08567473,-1.493735,-0.0890118,1,0,1,0,0,1,0,0,1,0,0
"11217","0",0,0.3062969,-0.2317375,-0.108971,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.1227857,-0.247123,-0.3685979,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11218","0",0,0.3901118,-0.2117579,-0.0001514989,2.181906e-19,1.569476,1,-0.1892599,-0.02456697,1,-0.3456531,0.1674027,-1.22129,-0.0890118,3,0,1,0,0,1,1,0,0,0,1
"11219","0",0,-0.03807643,-0.2036412,-0.0001514989,0.4706257,1.569476,1,0.047719,0.3935752,1,-0.3456531,-0.4505202,-1.079025,0.2014672,3,0,1,0,0,0,0,1,0,0,1
"11221","0",0,-0.1055289,-0.2323618,-0.0001514989,2.181906e-19,0.6854822,1,-0.2302902,-0.09696358,1,-0.3456531,-0.3800121,0.6141363,-0.0890118,0.5,0,1,0,0,0,0,1,0,0,1
"11222","0",0,0.05802774,-0.1899052,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.296342,0.317183,-0.0890118,1,0,1,0,0,1,0,0,0,1,1
"11224","0",0,0.3310823,-0.2245573,0.3284832,-0.5518765,1.569476,1,0.2232112,0.7032258,1,-0.3456531,-0.4337395,0.06465406,0.4919462,3,0,1,0,0,1,0,1,0,0,1
"11225","0",0,0.3635313,-0.1540044,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2850103,0.7152963,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11226","0",0,0.1752583,-0.2164406,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3877821,0.07073768,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11227","0",0,0.0329661,-0.2236207,-4.12692,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3347539,0.673877,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11228","0",0,1.072921,-0.1324639,-0.0001514989,1.317589,-0.198512,0.5,0.2120158,-0.1693602,0.07824726,-0.3456531,-0.494349,0.6772058,0.2014672,0.5,0,1,0,0,0,0,1,0,0,0
"11229","0",0,-0.3029843,-0.218938,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.408229,0.6186783,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11231","0",0,0.6046202,-0.1571262,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2613223,-1.025279,-0.0890118,1,0,1,0,0,0,0,1,0,0,0
"11232","0",0,-0.7557509,1.709403,-0.1528336,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,0.1677924,1.857063,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"11233","0",0,0.2234484,-0.2211233,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3426795,0.672395,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11234","0",0,-0.1142279,-0.2357958,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3066328,-0.4498437,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11235","0",0,0.2041171,-0.2236207,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,-0.07372599,1.956818,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11236","0",0,0.4249082,-0.1468242,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.2180263,0.8086971,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11237","0",0,-0.1864442,-0.222372,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1565104,0.1609681,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11238","0",0,0.5438647,-0.2186259,-0.0001514989,0.09882791,0.6854822,1,-0.1971143,-0.1693602,0.3560529,-0.3456531,-0.2798886,-0.5246891,-0.0890118,2,0,1,0,0,1,0,1,0,0,0
"11239","0",0,0.6587479,-0.2226842,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3043782,-0.4634235,-0.0890118,1,0,1,0,0,1,0,1,0,0,0
"11240","0",0,-0.08309074,-0.2167528,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.07574192,0.8376539,-0.0890118,1,0,1,0,0,0,0,0,1,0,1
"11241","0",0,0.3262495,-0.1989585,-0.2025557,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3505215,-1.043721,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11242","0",0,0.2224128,-0.1821007,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.1749935,-1.574971,-0.0890118,1,0,1,0,0,1,0,1,0,0,1
"11243","0",0,0.3347415,-0.2236207,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,1.085471,2.080855,-0.0890118,1,0,1,0,0,0,0,0,0,0,1
"11247","0",1,1.153284,-0.09156822,0.6710134,2.181906e-19,-0.198512,1,0.1986517,-0.2417568,0,-0.3456531,-0.2190939,-0.9684946,-0.0890118,1,0,1,0,1,1,0,1,0,0,0
"11248","0",0,-0.2884858,-0.2339227,-0.0001514989,2.181906e-19,-0.198512,1,-0.253736,-0.1383331,1,-0.3456531,0.4238418,2.180203,-0.0890118,1,0,1,0,0,1,1,0,0,0,1
"11249","0",0,0.6734535,-0.2289278,-0.0001514989,0.4478685,0.6854822,1,-0.07994366,0.1683183,1,-0.3456531,0.2068385,-0.5920156,-0.0890118,2,0,1,0,0,1,1,0,0,0,0
"11250","0",0,0.6924396,-0.2289278,-1.141835,-0.1154156,0.6854822,1,-0.1915459,-0.0286005,1,-0.3456531,-0.4293623,-0.223063,0.2014672,2,0,1,0,1,0,0,0,0,1,0
"11251","0",0,0.205567,-0.02226406,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.08987009,-0.9166871,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11252","0",0,0.6387262,-0.2145675,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.3368313,0.4428661,-0.0890118,1,0,1,0,0,0,1,0,0,0,0
"11254","0",0,0.5333706,-0.2279913,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.2080705,0.7995395,-0.0890118,1,0,1,0,0,1,0,0,1,0,0
"11255","0",0,-0.1631776,-0.04755071,-0.0001514989,0.8281639,0.6854822,1,0.047719,0.3935752,1,-0.3456531,-0.1602732,-0.200319,0.2014672,0.5,0,1,0,0,0,0,0,0,1,1
"11257","0",0,0.2548618,-0.2083239,-0.0001514989,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,0.06577658,-0.861562,-0.0890118,1,0,1,0,0,1,0,0,1,0,1
"11258","0",0,0.9354616,-0.15338,-0.4728465,2.181906e-19,-0.198512,1,-0.2713204,-0.1693602,1,-0.3456531,-0.1731506,-0.4082399,-0.0890118,1,0,1,0,0,1,0,1,0,0,0
